KommentarId,QuellenId,Plattform,Datum,Length,KommentarDEU
UgyRlUi41f5MoPNXYUF4AaABAg,10,YouTube,20240619211407,43,Sane alles in allem ein gutes Spiel gemacht
UgyzF29BTYYATmitRzx4AaABAg,10,YouTube,20240619211401,8,Lets goo
UgylU5_nP9IhwFeG40F4AaABAg,10,YouTube,20240619211326,19,"Gute Arbeit, Männer"
UgxdgvPrOvY4GvZSYtF4AaABAg,10,YouTube,20240619211314,17,Auf geht’ssssssss
UgwnBOIFOcfrvtZsIW14AaABAg,10,YouTube,20240619211245,74,Kimmich war überall. Arbeitstier und Tah hat auch viel entschärft. Macher.
UgyeGTqvMqSGEdrHvyJ4AaABAg,10,YouTube,20240619211245,136,"Julian... Julian... Julian... Nagelsman... Seit wann gewinnen Trainer ein Turnier...
Julian nich!!!
🇩🇪🇩🇪🇩🇪 DEUTSCHE SPIELER🇩🇪🇩🇪🇩🇪😜👍❤️👍❤️"
UgyWIk6WeL1JUD4vovF4AaABAg,10,YouTube,20240619211201,70,"Dank ter Stegen zu 0 

Leider durch fehlenden moukuko nur 2 0 

Schade"
Ugy1H2ETXFY97rTbbt94AaABAg,10,YouTube,20240619211043,132,"Geil, Schland!!! 🇩🇪 Sane bitte mal abspielen lernen… bisschen egoistische Spielweise, ist mir in beiden Spielen negativ aufgefallen…"
Ugxj3UrU92uE08eyu114AaABAg,10,YouTube,20240619211035,70,Neuers Reklamier-Arm ist schneller als der Schiri abseits pfeifen kann
UgwO7z_B5iv-ylQplsJ4AaABAg,10,YouTube,20240619211029,67,"warum redet keiner über Tah, der typ hatte nen richtig gutes spiel!"
UgzV0rgK5ZtKsYS4g394AaABAg,10,YouTube,20240619211018,629,"Pflichtaufgaben erfüllt.
Und ich bleibe dabei wie nach dem Schottland Spiel. Unser Spiel wirkt sehr ""langsam"" da viel mit kurz Pässen und Quergeschiebe agiert wird und wir uns so unserer Schnelligkeit mit Wirtz & Musiala selbst rauben. (Ausnahme beim 2:0) wo mal schnell und direkt gespielt wird. Bedanken dürfen wir uns auch bei einem starkem Manuel Neuer der die Null festhält und für mich persönlich ""Man of the Match"" ist. 
Ich hoffe das wir uns so 
Ich hoffe das wir noch was draufpacken können und werden denn wenn Mannschaften wie Spanien,Frankreich oder England kommen wird es mit so einer Spielweise schwer für uns......"
UgxDp5zznlmQckYf4Dt4AaABAg,10,YouTube,20240619210911,13,Dat löppt ja.
UgzX-QpYUCE9pBx8iBl4AaABAg,10,YouTube,20240619210901,153,"Neuer, heute wieder ein Fliegenfänger mit guten Reflexen.
Sagt mal, was ist mit dem Ball los? Ist der so glitschig, das der Ball nicht zu fangen ist??!?!"
Ugyf8qBzjX794LpaaS14AaABAg,10,YouTube,20240619210838,49,"Kein Wort zu Tah, der alles hinten zugemacht hat?"
Ugxgxnsu9szZTBCfo6B4AaABAg,10,YouTube,20240619210824,61,Die Glücklichen. Sie haben das Auswärtstrikot noch bekommen 😎
Ugyhtv8-qD9jYuLS6wt4AaABAg,10,YouTube,20240619210809,148,Ich finde das Spiel wurde gut nachmoderiert und ja es soll immer Spannung drin sein aber ich finde der Moderator ist sehr für Ungarn die erste Zeit.
UgxI0J2rzqZedWmr6Rd4AaABAg,10,YouTube,20240619210751,64,"Leute, wieso zeigt ihr die geile Fußabwehr von Neuer denn nicht?"
UgyAKOyOtl2wVHlmgKx4AaABAg,10,YouTube,20240619210741,26,Das Trikot ist so geil man
UgxsUfP_-4ENPqlqDvN4AaABAg,10,YouTube,20240619210704,104,UND DANN HEBT ER AB UND VÖLLIG LOSGELÖST VON DER ERDE SCHWEBT DIE MANNSCHAFT VÖLLIG SCHWERELOS 🔥🔥🔥🇩🇪🇩🇪🇩🇪
UgzLQFHc_sg3YxakhMh4AaABAg,10,YouTube,20240619210554,41,Sané und Havertz unterdurchschnittlich...
UgzwhiizWLQOoAOMTOR4AaABAg,10,YouTube,20240619210528,69,Bitte Versucht es doch wenigstens den Namen richtig auszusprechen....
UgyPJSdxpvA9esR5Kah4AaABAg,10,YouTube,20240619210358,52,Die Euphorie im land ist geisteskrank danke jungs!❤️
UgygLRxXX2dqkxy4fM94AaABAg,10,YouTube,20240619210358,197,In der ersten Minute hab ich kurz gezittert. Mich würde interessieren wie die Mannschaft mit einem frühen Gegentor zurecht kommt. Trotzdem ein tolles Gefühl wieder eine Nationalmannschaft zu haben!
UgwVc9tmr79WX1sMyu14AaABAg,10,YouTube,20240619210348,51,"Gündogan ist kein Eselficker, sorry meinte Erdogan."
UgyOQhSh9OpNyE1hsF94AaABAg,10,YouTube,20240619210315,105,tja da heben die Ungaren lieber den Arm statt weiter zu spielen und den Schiri dann pfeiffen zu lassen🤷‍♂
UgzpzcZXmPQDDX9BpHt4AaABAg,10,YouTube,20240619210159,157,"Nochmal für alle Kommentatoren: Es heißt Einigkeit und Recht und Freiheit in der deutschen Nationalhymne !!!
Vielfalt hat darin nichts zu suchen !!!!!!!!!!!!"
UgxA--in_x1ikC6mPhZ4AaABAg,10,YouTube,20240619210158,185,Ha sag ich doch 2:0 dachte zwar wirtz und andrich treffen aber mit neuer holt paar wilde Dinger raus hatte ich recht ...schönet ding obwohl ich zwischenzeitlich dachte ich guck ringen ❤
UgyTiWEcFBTRdgjeG-V4AaABAg,10,YouTube,20240619210137,86,Ungarn klar verunsichert durch das hässlichste Trikot in der Geschichte des Fussballs…
Ugwvc_jfg7KjdG3hq2J4AaABAg,10,YouTube,20240619210105,53,0:11 lila pinker kassenschlager?! Ja wohl eher nicht.
Ugwcos95rVh7FgJoSk14AaABAg,10,YouTube,20240619210102,68,"Geiles Spiel, aber finde finde die Aktion von Gündogan ist ein Foul."
UgzDcQlguTo4S7icgjV4AaABAg,10,YouTube,20240619210038,6,🇩🇪🇩🇪🇩🇪
UgxEBOmoJ-Ykvrllq1l4AaABAg,10,YouTube,20240619210034,66,"Gündogan 1 Vorlage und 1 Tor, trotzdem wird er nicht integriert..."
Ugz20wGSaFQInOtTVOJ4AaABAg,10,YouTube,20240619205936,304,"Man sieht (verdient) immer wieder das Lob für Wirtz und Musiala, aber ich fand dieses Spiel Tah und Neuer hinten sehr sehr wichtig - und wie Kimmich seinen Körper in den eigenen Kasten geworfen hat, war große Klasse! 
Generell bin ich aufs ganze Team richtig stolz, das war so ein schöner Mannschaftssieg"
Ugx4ESH1teCiomVqUb14AaABAg,10,YouTube,20240619205906,248,Wir sind weiter yesss. aber geht es mir nur so oder passiert Manu in letzter Zeit heufiger Fehleinschätzungen oder Patzer?. Also Legende aber irgendwie hat er früher bissel besser geliefert oder? Is ja auch schon bissel länger dabei. was meint ihr?
UgxGgJwTYQlxhiL0dWV4AaABAg,10,YouTube,20240619205835,28,Was ein Aufregendes Spiel 😁🥳
Ugyr1-b6raxsr6Buab54AaABAg,10,YouTube,20240619205829,99,"4:28 Der Neuer-Reklamierarm, aber mal richtig xD 
War ein geiles Spiel von der gesamten Mannschaft!"
UgwIS5K8wV1zLHmXEwR4AaABAg,10,YouTube,20240619205737,65,"Komisch, die erste Chance der Ungarn muss doch ein Elfmeter sein?"
UgwFY2oDnZlSZApNUyl4AaABAg,10,YouTube,20240619205654,48,Chillt mal das war nur Ungarn und Schottland 😅😅😅
UgwoF9w6E5jDZnx-NF94AaABAg,10,YouTube,20240619205629,72,"Du denkst immer noch schlecht über Türken, aber wir sind eine Familie..."
Ugx3w7FbIStTW98r1Cp4AaABAg,10,YouTube,20240619205623,132,"Gündogan ich nehm alles zurück was ich die letzten 2 jahre über dich gesagt hab.
Das gleiche gilt für die trikots, die sind echt top"
UgxS8L1fD4oFPEBuilp4AaABAg,10,YouTube,20240619205608,110,"Bin ich der einzige, der bei Neuer mehrere Situationen gesehen hat, die er früher viel sicherer geklärt hätte?"
UgyIZ-xcMhHaiuilD3Z4AaABAg,10,YouTube,20240619205522,53,"Musiala und Wirtz „The Future“
Gündoğan Primezeit 💯❤️"
UgyHvhIONcnzZFyIjdB4AaABAg,10,YouTube,20240619205515,6,War ok
UgwKFwcUsDYb0B796Tl4AaABAg,10,YouTube,20240619205510,156,"Sind wir denn bis dahin sicher im Achtelfinale? 
Könnten doch noch dritter werden oder? 
Oder kann in 2 anderen Gruppen kein Dritter mehr 6 Punkte bekommen?"
Ugykmh-CY1krdk2QfjR4AaABAg,10,YouTube,20240619205445,44,Es gibt wieder eine deutsche Definsive 🙌!!!!
Ugz_wJLDVhk6LW9ETZF4AaABAg,10,YouTube,20240619205443,16,Magic Musiala 🪄✨
UgyM70eEnPiFM9FQxqd4AaABAg,10,YouTube,20240619205414,132,Schade die Ungarn hatten gute Chancen sie hätten das woke Pack vom Platz fegen können. Hoffentlich ist in nächsten Runde schluss. 🙏🙏
UgzLmCT8BsNuD3jCrj54AaABAg,10,YouTube,20240619205413,131,"Jamal sollte nach der EM sehen, daß er  einen Verein auf der Insel findet, und zur Abwechslung endlich mal für Geld Fußball spielt."
Ugzt7tKy7uPPrNdjq-54AaABAg,10,YouTube,20240619205306,58,Ohne Musiala und Wirtz wären wir jetzt schon ausgeschieden
UgxhCa4C-9DwKRMZI_14AaABAg,10,YouTube,20240619205249,18,Das Ding holen wir
Ugynkry5OJ3NVL9vs3Z4AaABAg,10,YouTube,20240619205238,82,"Wenn das so weitergeht, muss ich mir schon mal Bahntickets nach Berlin klarmachen."
Ugzjgue1Rm3tXeozzR14AaABAg,10,YouTube,20240619205234,172,"Was ist mit Sané passiert und warum spielt er rechts, wenn er nie den Robben macht? Lasst ihn lieber links spielen, dann kommt vielleicht Mal eine seiner Flanken gefährlich"
UgzQKNRDLI-mQj44pwp4AaABAg,10,YouTube,20240619205042,75,Sane unfassbar schlecht in beiden Spielen unglaublich dass der spielen soll
Ugx1VAEmmnBp7tP85iR4AaABAg,10,YouTube,20240619205031,120,Verstehe die Leute nicht die immer neuer haten wenn er fächelt macht aber der Mann ist 38 und ist immer noch Weltklasse…
UgxPXBhFCnfeS3l34sd4AaABAg,10,YouTube,20240619204934,5,Yay 🎉
UgweJmyZ-tdY-N--LxF4AaABAg,10,YouTube,20240619204929,368,Hört doch endlich auf euch gedanken zu machen über den em titel! Nach dr heutigen leistung sollte man eher von spiel zu spiel denken meiner neinung nach!Ungarn hatte mehr Torchancen. Dei deutschen waren teilweise überhaupt nicht im Spiel.sehr langweilig zwischendurch kaum ideen. Wenn die so eine Leistung abrufen gegen die top teams wie heute sehe ich leider schwarz!
UgzV4_DNV-QbMyT_ukB4AaABAg,10,YouTube,20240619204923,22,LILA/PINK ???????????.
UgyXSj4JhEVm-hb7erx4AaABAg,10,YouTube,20240619204916,34,7:42 klarer Handspiel. Kein Worte.
UgySKwS3qoNMJCNi0AJ4AaABAg,10,YouTube,20240619204856,43,"Gündogan hat das Spiel gedribbelt, Respekt!"
Ugw0ZjhpPfqSfmHMxQh4AaABAg,10,YouTube,20240619204838,164,7:35 also für mich verschätzt sich Neuer da nicht sondern der Ungar rennt in ihn rein. Ob das für ein Foul reicht weiß ich nicht aber definitiv nicht Neuers Schuld.
UgwJTB4dBoUU3NbTwd54AaABAg,10,YouTube,20240619204835,51,"Klasse Einstellung bisher, seit 2014 nicht gesehen!"
UgzmrdkZ9e8mpbQkFd94AaABAg,10,YouTube,20240619204829,52,1:0 irregular... Das muss man trotz Fanbrille sehen.
Ugwy_u0DZjuagiShsAt4AaABAg,10,YouTube,20240619204817,41,Neuer heute auch mit einer mega Leistung!
Ugzqzi_Z3tl54lXhfR54AaABAg,10,YouTube,20240619204806,24,"Viel, viel Glück gehabt!"
Ugzw87qPnz6RVl9zyR94AaABAg,10,YouTube,20240619204803,74,Undav sollte mehr Spielzeit bekommen und Sane nur noch auf der Bank lassen
UgyswRcS_7P7cYA7-th4AaABAg,10,YouTube,20240619204507,89,"Tolle Mannschaftsleistung,endlich zeigt auch Gündogan was er kann,weiter so👍........🇩🇪🫡🇩🇪"
Ugzt0dd15p_RN2KJja14AaABAg,10,YouTube,20240619204456,89,Tolle  Kassenschlager Trikots vielleicht auch alle Moscheen in Deutschland so anstreichen
UgyVrGAfUnINEBSVyiV4AaABAg,10,YouTube,20240619204416,32,bro Tah einfach Türsteher hinten
UgwivE35V4SaK03GKxZ4AaABAg,10,YouTube,20240619204323,101,Habe das Spiel vorhin gesehen erstmal Glückwunsch und zweiten‘s der Sanè kann nix der ist so schlecht
UgzTekThSTB538PmkKN4AaABAg,10,YouTube,20240619204321,66,"Hey ZDF, wie schnell könnt ihr die Highlights hochladen?

ZDF: Ja!"
UgyqoBfhOtJB69YIi9h4AaABAg,10,YouTube,20240619204239,109,"Die Ecke von Kroos auf Andrich war so unglaublich smart und gut gemacht, schade das der Schuss geblockt wurde"
UgwHttpinA6caZzxMb14AaABAg,10,YouTube,20240619204138,93,"0:30 Wahnsinnsaktion, wie er dann noch die Sohle wegdreht, um den Stürmer nicht zu verletzen."
Ugy692cR66i931XBmit4AaABAg,10,YouTube,20240619204123,24,florian nagelsmann buhhh
UgwiCBHnzlFostNCEBV4AaABAg,10,YouTube,20240619204050,49,Ungarn so wie alle Gegner  nur die große Fresse..
UgwfY-crAyXQ8uhkNjF4AaABAg,10,YouTube,20240619203945,63,Gulacsi absolut top. So einen Keeper bräuchte Deutschland auch.
Ugw02f0zMbMQzlXYOz54AaABAg,10,YouTube,20240619203928,452,"Gute Leistung von beiden Teams und auch verdient gewonnen ABER wir haben zwei mal zur gleichen Zeit Glück gehabt. Denn nicht nur das die Ungarn ihre erste Chance nicht direkt genutzt haben sondern auch das es eigentlich ein Elfmeter hätte geben müssen für Ungarn. Der Stürmer ist klar früher am Ball und Neuer trifft nur den Stürmer... Seltsam das der Assistent nicht eingegriffen hat. Gut für uns. Naja.

Immer weiter DEUTSCHLAND!!! 💪🏻💪🏻💪🏻🇩🇪🇩🇪🇩🇪❤️❤️❤️"
Ugwu1tInHZ6u2lwOXVV4AaABAg,10,YouTube,20240619203906,114,Will ja nix sagen aber Havertz erinnert mich beim 1:0 sehr an Immobile damals gegen Belgien glaub ich war es !🤣😂🤣😂
UgxtanJEVk3I6NMny-14AaABAg,10,YouTube,20240619203904,51,Wenn das erste Tor kein Foul war.. einfach ein Witz
Ugwni5pPpLUGzjuQt_x4AaABAg,10,YouTube,20240619203852,266,Wenn schottland gewinnt und gegen ungarn gewinnt und wir gegen schweiz verlieren...wie können wir dann sicher weiter sein? Theoretisch könnten die beiden noch ihre tordifferenzen verbessern und dann müssten wir schauen das wir unter den 4 besten 3en sind oder nicht?
Ugzcy33jA-m8mtTU1Pd4AaABAg,10,YouTube,20240619203820,275,"ich bin ein großer Fan des Fußball Sportes, konnte mir die beschissene Farce in Qatar nicht ansehen. DIese EM ist bis dato eine Wohltat. Tolle Spiele, tolle Stimmung und gefühlt ein richtiger Spirit gegen die ganzen Querluanten, die Deutschland und den Sport madig machen !!!"
Ugz-eiIVBJBkPMCy9Vp4AaABAg,10,YouTube,20240619203803,118,"Gebt Musiala noch fünf Jahre und dann ist er der deutsche Messi. Der Typ hat so eine krasse Ballkontrolle, unglaublich"
UgxzlWpFcmLNGMvxa3J4AaABAg,10,YouTube,20240619203707,147,"Ich muss was sagen zu der Deutschen Mannschaft, sind leider schwach. Aber Medien haben behauptet ,sie wären stark . Die Realitäten sieht anders aus"
UgxYWyR5G-kKkssV7U94AaABAg,10,YouTube,20240619203637,293,Mich wundert es das noch niemand die krasse Rettungsaktion von Joshua Kimmich gegen Ende des Spiels erwähnt hat! Wie Kimmich einfach mal den Part von Neuer übernommen hat und am Tor den Ball abgewehrt hat war einfach nur überragend! Wenn Kimmich nicht da wäre hätte Neuer die 0 nicht gehalten!
UgzNPZxqPqmUII3SH3t4AaABAg,10,YouTube,20240619203541,16,wirklich stark !
UgzTtBcCrfjGIcttCi54AaABAg,10,YouTube,20240619203520,35,Sane leider schwach. Kann er besser
Ugw-KGrIFSq9cylyZLx4AaABAg,10,YouTube,20240619203505,43,So ein NPC der Typ mit dem „Believe“ Plakat
UgyV-fqilIjR_Qp8KFx4AaABAg,10,YouTube,20240619203435,55,Wartet mal auf den ersten Gegner der sich auch wehrt 😅😂
UgzMn7wnUOBLN1uqGVx4AaABAg,10,YouTube,20240619203345,166,Völlig losgelöst im Titel ist etwas übertrieben.. Trotz des deutlich größeren Ballbesitzes sind fast genau so viele gefährliche Schüsse auf das deutsche Tor gefallen.
UgyeOmDaYKfgTg7HTqZ4AaABAg,10,YouTube,20240619203306,266,"Was ich nicht verstehe ist warum im Profifußball in so einer Situation rumgehadert wird. So wie bei der ersten Chance der Ungarn ganz zu Anfang, muss man doch einfach klären... Scheiß auf den Ball irgendwi eim Spiel halten. Weg, bumm, neue Situation. Was ist da los?"
UgzWynm1p0fqMVdsj0B4AaABAg,10,YouTube,20240619203236,103,"Das 1:0 ist ein guter Beweis dafür, was diese Schwachsinnigen Hand- u. Co regeln aus einem Spiel machen"
UgxxLHnDhJ6XS8Z-Ewp4AaABAg,10,YouTube,20240619203234,190,Publikum ist echt ausbaufähig. Ich schaue mir grad Schottland an und bin so geflasht was die und die Schweiz für Party machen. Deutschland führt 2:0 und Stuttgart klang nach Grabesstimmung 😂
Ugyb4kGH1L9CjGmBZsl4AaABAg,10,YouTube,20240619203120,29,richtiges scheißtor das erste
UgypEKO9wc4p_fvw0uR4AaABAg,10,YouTube,20240619203119,63,Klar kommen die weiter wenn man nur gegen schwache teams spielt
Ugz8Gv_C5m3_ERXqSD14AaABAg,10,YouTube,20240619203057,30,wo sind die neuer hater jetzt?
UgyuYTSio1yx1QoQKU94AaABAg,10,YouTube,20240619202958,590,"3:03 wo steht bitte Neuer bei diesem Freistoß hab ich mir auch während dem Spiel gedacht und klar das Er aufs kurze Eck schießt. 
Verstehe bis heute nicht, warum sich der Keeper nicht immer mittig stellt und die Mauer versetzt daneben. So hat man nicht das hohe Risiko, dass man erst 2 Schritte machen muss um den Ball zu halten, wenn er über die Mauer geschossen wird sondern es reicht ein Zwischenschritt. 
Hat bei mir vor 30 Jahren schon immer perfekt funktioniert. 👌🏼
Der Freistoß war nicht einmal gut geschossen und Neuer hält ihn gerade noch. Steht Er mittig kann er ihn sogar fangen."
UgxYeVKb8WMeUv2hTkZ4AaABAg,10,YouTube,20240619202854,131,"Liebes Sportstudio - warum blendet ihr beim Recap das aktuelle Ergebnis nicht ein?
Etwas suboptimal während man es sich anschaut..."
UgxaopcBAcu6ODpO2bZ4AaABAg,10,YouTube,20240619202839,48,Das 1 zu 0 wurde ihnen präsentiert von Tipico. 😂
UgwzLcDmG6uRnehSKWJ4AaABAg,10,YouTube,20240619202817,7,🇩🇪😍😍😍😍😍
UgxfFrs7ucjvwGXi0h94AaABAg,10,YouTube,20240619202800,109,Super eine Luschenmanschaft die bisher nur kleine leichte Manschaften hatte zu hochzuloben einfach erbärmlich
UgyhwKd-QXNfBpdvDCx4AaABAg,10,YouTube,20240619202735,100,"Deutschland wählt die AfD, aber schön zu sehen wer die Tore geschossen hat in ihrer Lieblingsportart"
UgwcYnL3NZwfr4LI3Yx4AaABAg,10,YouTube,20240619202633,38,Sahne raus aus der Nationalmannschaft!
UgxGXER1DDB6-lFJP0t4AaABAg,10,YouTube,20240619202619,44,Ich traue Deutschland mindestens halbfinale.
UgyyAisWsE9L2IbG-Qx4AaABAg,10,YouTube,20240619202601,484,"Leute! Diese EM ist seit langen Jahren wieder das geilste was passiert ist und mal wieder eine positive Stimmung in Deutschland die verbindet. Es ist ein Geschenk das wir Julian Nagelsmann als Trainer haben und es ist verständlich dass es wieder 80mio Bundestrainer gibt weil alle Angst haben, dass es so endet wie in den letzten 8 Jahren. Aber an alle meine Mitmenschen in Deutschland, verzichtet auf den Hass untereinander denn nur gemeinsam holen wir in Deutschland die EM 🇩🇪⚽️🖤❤️💛"
Ugx0w-TKXOnZSPasTcp4AaABAg,10,YouTube,20240619202544,152,"Eine gute, kämpferische Leistung gegen einen Gegner, der mit dem Rücken zur Wand stand! Diese Mannschaft macht Spaß und lässt uns träumen...weiter so!!!"
UgyjvrhPiUO_LVPlLuF4AaABAg,10,YouTube,20240619202527,18,⚽💥💯👍 Weiter so ⚽🙏👌
UgxwUy2Mo1RLiE5Rm3t4AaABAg,10,YouTube,20240619202511,54,Tom Bartels...sagt Einigkeit und Recht und Vielfalt...
UgwnPgBVMDOJsj_F2Vp4AaABAg,10,YouTube,20240619202509,2,🇩🇪
UgwmXl7hat30cyXE53d4AaABAg,10,YouTube,20240619202429,117,"So hat man über Özil auch gesprochen Man hat ihn auch immer gelobt, bis er ein Foto mit Erdogan gemacht hat.😂😂😂😂😂😂😂😂😂"
UgwRaXf-q9TKPJvw7El4AaABAg,10,YouTube,20240619202418,94,Was heißt hier Neuer verschätzt sich in der 90. Minute???? Das war ein klares Foul im 5m Raum.
Ugwl3nbjJkFP8YAVqy14AaABAg,10,YouTube,20240619202401,19,Es lebe Magenta tv.
Ugy_cjRIIZ-kVzb9Tv54AaABAg,10,YouTube,20240619202345,99,"""Lila pinker Kassenschlager "" Die trikots wurden gekauft und liegen in LKW#S . Wie die Bildzeitung!"
UgzqSr8HkDUu_2on_ed4AaABAg,10,YouTube,20240619202345,15,İlkay macht es❤
UgwY53SzQq_J1O6wCTZ4AaABAg,10,YouTube,20240619202319,422,"Warum haben unsere Trikots nirgends Schwanz Rot Gold???? 
Die Hymne wird vom Kommentator  zu Einigkeit und Recht und Vielfalt, das Publikum im Stadion ist leise wie auf einem Pristerseminar, im ganzen Stadion vielleicht 20 Fahnen und am besten wir nennen uns auch nicht mehr deutsche Nationalmannschaft sondern irgendwie ganz neutral. Meine Mannschaft ist das nicht mehr. Alles drum herum wird systematisch kaputt gemacht."
Ugx4ofjVAZzEu2M_SJ94AaABAg,10,YouTube,20240619202304,20,Musiala > Arda Güler
Ugxx8u5SgFlCEIRcgCZ4AaABAg,10,YouTube,20240619202250,242,"Mega Spiel! Aber was ich mich wirklich frage warum Sane spielen darf. Er spielt genau so wie die Mannschaft in den letzten 2 Turnieren, lustlos und bekommt nichts gebacken, alle rennen kämpfen usw. aber bei Sane kann man das nicht beobachten."
UgwxKMs_nWs28csBAvJ4AaABAg,10,YouTube,20240619202203,105,"4:35 gut gesehen, dass Sallai im Abseits steht, nachdem Orban schon einen guten Meter im Abseits steht :)"
UgxqT5vsRA6DtTI7ccd4AaABAg,10,YouTube,20240619202155,40,Und genau wegen sowas ist neuer die nr 1
UgzqcKXtG5TZkybrKI94AaABAg,10,YouTube,20240619202121,26,Kroos for Kanzler!!!🇩🇪🏆⚽️👍
UgyQd3s84XDOpLrOy5x4AaABAg,10,YouTube,20240619202111,61,Von wegen Gündogan rausnehmen ich hab immer an ihn geglaubt 💪
UgwyOI2-ysWg6Q297pV4AaABAg,10,YouTube,20240619202109,159,"Julian Nagelsmann, bitte tu uns das mit Sane nicht mehr an.Siehst du denn nicht dass der nicht in die Mannschaft passt.Für ihn kannst du jeden anderen bringen."
UgySdogTmLzLPGaYmTx4AaABAg,10,YouTube,20240619202100,79,Kann mal jemand erklären warum Deutschland angeblich schon im Achtelfinale ist?
