Tool,Radius_Manual,Radius_Model,F1_Score
Twitter-roBERTa-base,0.16,0.39000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.16,0.40000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.16,0.41000000000000025,0.9027669563480173
Twitter-roBERTa-base,0.16,0.42000000000000026,0.8795948021754474
Twitter-roBERTa-base,0.16,0.43000000000000027,0.8795948021754474
Twitter-roBERTa-base,0.16,0.4400000000000003,0.8692165195597689
Twitter-roBERTa-base,0.16,0.4500000000000003,0.8692165195597689
Twitter-roBERTa-base,0.16,0.4600000000000003,0.8692165195597689
Twitter-roBERTa-base,0.16,0.4700000000000003,0.8692165195597689
Twitter-roBERTa-base,0.16,0.4800000000000003,0.8692165195597689
Twitter-roBERTa-base,0.16,0.4900000000000003,0.8692165195597689
Twitter-roBERTa-base,0.17,0.15,0.8194809775762156
Twitter-roBERTa-base,0.17,0.16,0.8194809775762156
Twitter-roBERTa-base,0.17,0.17,0.8194809775762156
Twitter-roBERTa-base,0.17,0.18000000000000002,0.8194809775762156
Twitter-roBERTa-base,0.17,0.19000000000000003,0.8194809775762156
Twitter-roBERTa-base,0.17,0.20000000000000004,0.8194809775762156
Twitter-roBERTa-base,0.17,0.21000000000000005,0.8194809775762156
Twitter-roBERTa-base,0.17,0.22000000000000006,0.8194809775762156
Twitter-roBERTa-base,0.17,0.23000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.17,0.24000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.17,0.2500000000000001,0.8194809775762156
Twitter-roBERTa-base,0.17,0.2600000000000001,0.8194809775762156
Twitter-roBERTa-base,0.17,0.27000000000000013,0.8194809775762156
Twitter-roBERTa-base,0.17,0.28000000000000014,0.8194809775762156
Twitter-roBERTa-base,0.17,0.29000000000000015,0.8194809775762156
Twitter-roBERTa-base,0.17,0.30000000000000016,0.8194809775762156
Twitter-roBERTa-base,0.17,0.31000000000000016,0.8403199117484831
Twitter-roBERTa-base,0.17,0.3200000000000002,0.8403199117484831
Twitter-roBERTa-base,0.17,0.3300000000000002,0.8403199117484831
Twitter-roBERTa-base,0.17,0.3400000000000002,0.8779707825322851
Twitter-roBERTa-base,0.17,0.3500000000000002,0.8779707825322851
Twitter-roBERTa-base,0.17,0.3600000000000002,0.8779707825322851
Twitter-roBERTa-base,0.17,0.3700000000000002,0.9120370370370369
Twitter-roBERTa-base,0.17,0.3800000000000002,0.9002480949849371
Twitter-roBERTa-base,0.17,0.39000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.17,0.40000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.17,0.41000000000000025,0.9027669563480173
Twitter-roBERTa-base,0.17,0.42000000000000026,0.8795948021754474
Twitter-roBERTa-base,0.17,0.43000000000000027,0.8795948021754474
Twitter-roBERTa-base,0.17,0.4400000000000003,0.8692165195597689
Twitter-roBERTa-base,0.17,0.4500000000000003,0.8692165195597689
Twitter-roBERTa-base,0.17,0.4600000000000003,0.8692165195597689
Twitter-roBERTa-base,0.17,0.4700000000000003,0.8692165195597689
Twitter-roBERTa-base,0.17,0.4800000000000003,0.8692165195597689
Twitter-roBERTa-base,0.17,0.4900000000000003,0.8692165195597689
Twitter-roBERTa-base,0.18000000000000002,0.15,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.16,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.17,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.18000000000000002,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.19000000000000003,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.20000000000000004,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.21000000000000005,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.22000000000000006,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.23000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.24000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.2500000000000001,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.2600000000000001,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.27000000000000013,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.28000000000000014,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.29000000000000015,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.30000000000000016,0.8194809775762156
Twitter-roBERTa-base,0.18000000000000002,0.31000000000000016,0.8403199117484831
Twitter-roBERTa-base,0.18000000000000002,0.3200000000000002,0.8403199117484831
Twitter-roBERTa-base,0.18000000000000002,0.3300000000000002,0.8403199117484831
Twitter-roBERTa-base,0.18000000000000002,0.3400000000000002,0.8779707825322851
Twitter-roBERTa-base,0.18000000000000002,0.3500000000000002,0.8779707825322851
Twitter-roBERTa-base,0.18000000000000002,0.3600000000000002,0.8779707825322851
Twitter-roBERTa-base,0.18000000000000002,0.3700000000000002,0.9120370370370369
Twitter-roBERTa-base,0.18000000000000002,0.3800000000000002,0.9002480949849371
Twitter-roBERTa-base,0.18000000000000002,0.39000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.18000000000000002,0.40000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.18000000000000002,0.41000000000000025,0.9027669563480173
Twitter-roBERTa-base,0.18000000000000002,0.42000000000000026,0.8795948021754474
Twitter-roBERTa-base,0.18000000000000002,0.43000000000000027,0.8795948021754474
Twitter-roBERTa-base,0.18000000000000002,0.4400000000000003,0.8692165195597689
Twitter-roBERTa-base,0.18000000000000002,0.4500000000000003,0.8692165195597689
Twitter-roBERTa-base,0.18000000000000002,0.4600000000000003,0.8692165195597689
Twitter-roBERTa-base,0.18000000000000002,0.4700000000000003,0.8692165195597689
Twitter-roBERTa-base,0.18000000000000002,0.4800000000000003,0.8692165195597689
Twitter-roBERTa-base,0.18000000000000002,0.4900000000000003,0.8692165195597689
Twitter-roBERTa-base,0.19000000000000003,0.15,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.16,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.17,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.18000000000000002,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.19000000000000003,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.20000000000000004,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.21000000000000005,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.22000000000000006,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.23000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.24000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.2500000000000001,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.2600000000000001,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.27000000000000013,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.28000000000000014,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.29000000000000015,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.30000000000000016,0.8194809775762156
Twitter-roBERTa-base,0.19000000000000003,0.31000000000000016,0.8403199117484831
Twitter-roBERTa-base,0.19000000000000003,0.3200000000000002,0.8403199117484831
Twitter-roBERTa-base,0.19000000000000003,0.3300000000000002,0.8403199117484831
Twitter-roBERTa-base,0.19000000000000003,0.3400000000000002,0.8779707825322851
Twitter-roBERTa-base,0.19000000000000003,0.3500000000000002,0.8779707825322851
Twitter-roBERTa-base,0.19000000000000003,0.3600000000000002,0.8779707825322851
Twitter-roBERTa-base,0.19000000000000003,0.3700000000000002,0.9120370370370369
Twitter-roBERTa-base,0.19000000000000003,0.3800000000000002,0.9002480949849371
Twitter-roBERTa-base,0.19000000000000003,0.39000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.19000000000000003,0.40000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.19000000000000003,0.41000000000000025,0.9027669563480173
Twitter-roBERTa-base,0.19000000000000003,0.42000000000000026,0.8795948021754474
Twitter-roBERTa-base,0.19000000000000003,0.43000000000000027,0.8795948021754474
Twitter-roBERTa-base,0.19000000000000003,0.4400000000000003,0.8692165195597689
Twitter-roBERTa-base,0.19000000000000003,0.4500000000000003,0.8692165195597689
Twitter-roBERTa-base,0.19000000000000003,0.4600000000000003,0.8692165195597689
Twitter-roBERTa-base,0.19000000000000003,0.4700000000000003,0.8692165195597689
Twitter-roBERTa-base,0.19000000000000003,0.4800000000000003,0.8692165195597689
Twitter-roBERTa-base,0.19000000000000003,0.4900000000000003,0.8692165195597689
Twitter-roBERTa-base,0.20000000000000004,0.15,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.16,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.17,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.18000000000000002,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.19000000000000003,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.20000000000000004,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.21000000000000005,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.22000000000000006,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.23000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.24000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.2500000000000001,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.2600000000000001,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.27000000000000013,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.28000000000000014,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.29000000000000015,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.30000000000000016,0.8194809775762156
Twitter-roBERTa-base,0.20000000000000004,0.31000000000000016,0.8403199117484831
Twitter-roBERTa-base,0.20000000000000004,0.3200000000000002,0.8403199117484831
Twitter-roBERTa-base,0.20000000000000004,0.3300000000000002,0.8403199117484831
Twitter-roBERTa-base,0.20000000000000004,0.3400000000000002,0.8779707825322851
Twitter-roBERTa-base,0.20000000000000004,0.3500000000000002,0.8779707825322851
Twitter-roBERTa-base,0.20000000000000004,0.3600000000000002,0.8779707825322851
Twitter-roBERTa-base,0.20000000000000004,0.3700000000000002,0.9120370370370369
Twitter-roBERTa-base,0.20000000000000004,0.3800000000000002,0.9002480949849371
Twitter-roBERTa-base,0.20000000000000004,0.39000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.20000000000000004,0.40000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.20000000000000004,0.41000000000000025,0.9027669563480173
Twitter-roBERTa-base,0.20000000000000004,0.42000000000000026,0.8795948021754474
Twitter-roBERTa-base,0.20000000000000004,0.43000000000000027,0.8795948021754474
Twitter-roBERTa-base,0.20000000000000004,0.4400000000000003,0.8692165195597689
Twitter-roBERTa-base,0.20000000000000004,0.4500000000000003,0.8692165195597689
Twitter-roBERTa-base,0.20000000000000004,0.4600000000000003,0.8692165195597689
Twitter-roBERTa-base,0.20000000000000004,0.4700000000000003,0.8692165195597689
Twitter-roBERTa-base,0.20000000000000004,0.4800000000000003,0.8692165195597689
Twitter-roBERTa-base,0.20000000000000004,0.4900000000000003,0.8692165195597689
Twitter-roBERTa-base,0.21000000000000005,0.15,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.16,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.17,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.18000000000000002,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.19000000000000003,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.20000000000000004,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.21000000000000005,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.22000000000000006,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.23000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.24000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.2500000000000001,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.2600000000000001,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.27000000000000013,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.28000000000000014,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.29000000000000015,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.30000000000000016,0.8194809775762156
Twitter-roBERTa-base,0.21000000000000005,0.31000000000000016,0.8403199117484831
Twitter-roBERTa-base,0.21000000000000005,0.3200000000000002,0.8403199117484831
Twitter-roBERTa-base,0.21000000000000005,0.3300000000000002,0.8403199117484831
Twitter-roBERTa-base,0.21000000000000005,0.3400000000000002,0.8779707825322851
Twitter-roBERTa-base,0.21000000000000005,0.3500000000000002,0.8779707825322851
Twitter-roBERTa-base,0.21000000000000005,0.3600000000000002,0.8779707825322851
Twitter-roBERTa-base,0.21000000000000005,0.3700000000000002,0.9120370370370369
Twitter-roBERTa-base,0.21000000000000005,0.3800000000000002,0.9002480949849371
Twitter-roBERTa-base,0.21000000000000005,0.39000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.21000000000000005,0.40000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.21000000000000005,0.41000000000000025,0.9027669563480173
Twitter-roBERTa-base,0.21000000000000005,0.42000000000000026,0.8795948021754474
Twitter-roBERTa-base,0.21000000000000005,0.43000000000000027,0.8795948021754474
Twitter-roBERTa-base,0.21000000000000005,0.4400000000000003,0.8692165195597689
Twitter-roBERTa-base,0.21000000000000005,0.4500000000000003,0.8692165195597689
Twitter-roBERTa-base,0.21000000000000005,0.4600000000000003,0.8692165195597689
Twitter-roBERTa-base,0.21000000000000005,0.4700000000000003,0.8692165195597689
Twitter-roBERTa-base,0.21000000000000005,0.4800000000000003,0.8692165195597689
Twitter-roBERTa-base,0.21000000000000005,0.4900000000000003,0.8692165195597689
Twitter-roBERTa-base,0.22000000000000006,0.15,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.16,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.17,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.18000000000000002,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.19000000000000003,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.20000000000000004,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.21000000000000005,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.22000000000000006,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.23000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.24000000000000007,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.2500000000000001,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.2600000000000001,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.27000000000000013,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.28000000000000014,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.29000000000000015,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.30000000000000016,0.8194809775762156
Twitter-roBERTa-base,0.22000000000000006,0.31000000000000016,0.8403199117484831
Twitter-roBERTa-base,0.22000000000000006,0.3200000000000002,0.8403199117484831
Twitter-roBERTa-base,0.22000000000000006,0.3300000000000002,0.8403199117484831
Twitter-roBERTa-base,0.22000000000000006,0.3400000000000002,0.8779707825322851
Twitter-roBERTa-base,0.22000000000000006,0.3500000000000002,0.8779707825322851
Twitter-roBERTa-base,0.22000000000000006,0.3600000000000002,0.8779707825322851
Twitter-roBERTa-base,0.22000000000000006,0.3700000000000002,0.9120370370370369
Twitter-roBERTa-base,0.22000000000000006,0.3800000000000002,0.9002480949849371
Twitter-roBERTa-base,0.22000000000000006,0.39000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.22000000000000006,0.40000000000000024,0.9002480949849371
Twitter-roBERTa-base,0.22000000000000006,0.41000000000000025,0.9027669563480173
Twitter-roBERTa-base,0.22000000000000006,0.42000000000000026,0.8795948021754474
Twitter-roBERTa-base,0.22000000000000006,0.43000000000000027,0.8795948021754474
Twitter-roBERTa-base,0.22000000000000006,0.4400000000000003,0.8692165195597689
Twitter-roBERTa-base,0.22000000000000006,0.4500000000000003,0.8692165195597689
Twitter-roBERTa-base,0.22000000000000006,0.4600000000000003,0.8692165195597689
Twitter-roBERTa-base,0.22000000000000006,0.4700000000000003,0.8692165195597689
